Label,Color,Marker,Size,Width,Style,Alpha,SiO2(wt%),TiO2(wt%),Al2O3(wt%),Fe2O3(wt%),FeO(wt%),CaO(wt%),MgO(wt%),MnO(wt%),K2O(wt%),Na2O(wt%),P2O5(wt%),La(ppm),Ce(ppm),Pr(ppm),Nd(ppm),Sm(ppm),Eu(ppm),Gd(ppm),Tb(ppm),Dy(ppm),Ho(ppm),Er(ppm),Tm(ppm),Yb(ppm),Lu(ppm),Sc(ppm),V(ppm),Cr(ppm),Co(ppm),Ni(ppm),Cu(ppm),Zn(ppm),Ga(ppm),Rb(ppm),Sr(ppm),Y(ppm),Zr(ppm),Nb(ppm),Sn(ppm),Cs(ppm),Ba(ppm),Hf(ppm),Ta(ppm),Pb(ppm),Th(ppm),U(ppm)
OIB,red,o,10,1,-,0.6,46.83,3.11,14.7,,,9.18,10.16,0.16,1.08,2.62,0.31,20.37,44.97,5.94,24.21,5.5,1.83,5.38,0.81,4.64,0.86,2.19,0.3,1.72,0.25,21.5,265,526,,202,54,122,22,16.8,394,21.05,189,36.51,,0.13,323,4.74,2.58,2.06,2.23,0.73
OIB,red,o,10,1,-,0.6,46.33,3.37,12.7,,,9.26,11.01,0.15,2.1,3.28,0.56,41.9,87.77,10.91,41.94,8.42,2.62,7.48,1.03,5.47,0.95,2.24,0.28,1.59,0.22,18.7,224,440,,281,63,132,21,55.2,679,23.34,267,67.26,,0.62,543,6.35,4.15,4.22,4.93,1.19
OIB,red,o,10,1,-,0.6,45.57,3.16,12,,,10.07,13.09,0.17,0.49,3.21,0.46,34.48,68.38,8.08,34.15,8.02,2.6,7.42,1.08,5.73,0.98,2.26,0.29,1.6,0.22,24.7,258,568,,383,50,101,17,116.3,564,24.9,189,42.42,,0.52,435,4.91,2.97,3.92,3.46,0.72
OIB,red,o,10,1,-,0.6,45.99,3.41,12.72,,,10.54,12.12,0.17,1.92,3.34,0.71,60.9,112,13.21,49.72,9.82,3.02,8.15,1.15,6.25,1.09,2.5,0.31,1.84,0.25,23,287,481,,252,47,115,22,52.6,711,31.7,261,84.5,,0.64,504,6.42,4.31,4.9,6.24,1.54
OIB,red,o,10,1,-,0.6,45.94,3.27,12.59,,,9.79,11.95,0.17,1.32,2.32,0.27,19.08,44.93,6.04,25.09,5.62,1.85,5.38,0.77,4.29,0.77,1.9,0.25,1.43,0.2,22.5,266,552,,302,83,123,21,38.6,409,18.63,211,47.12,,0.51,314,5.53,3.45,1.72,1.88,0.46
OIB,red,o,10,1,-,0.6,46.5,3.75,12.3,,,9.42,9.9,0.16,1.07,2.7,0.51,33.3,72.5,,41.2,9.98,3.09,8.51,1.2,,,,,1.93,,,,543,,310,,,,21,516,29,254,37,,,286,6.68,2.95,2.79,4.25,
OIB,red,o,10,1,-,0.6,,2.31,13.8,,,9.9,7.3,0.15,0.36,2.23,,8.8,23.4,,20,4.79,1.7,,0.76,4.6,,,,2,0.25,29,280,240,42,100,,,,,305,,120,,,,80,3.6,0.5,,0.6,0.2
OIB,red,o,10,1,-,0.6,47.1,3.96,12.8,,,8.53,8.5,0.17,0.93,2.8,0.51,30.1,74.6,,43,10.8,3.5,10.5,1.5,,,,,2.42,,,,310,,213,,,,22,486,35,271,38,,,244,7.03,3.13,3.61,4.26,
OIB,red,o,10,1,-,0.6,48.06,4.24,15.2,,,9.73,5.38,0.16,1.37,3.22,0.63,45.1,96.38,13.21,53.08,11.24,3.6,10.52,1.46,8.11,1.49,3.69,0.47,2.69,0.38,22.2,312,105,,72,71,144,25,32.3,683,39.25,324,52.18,,0.2,311,7.79,3.26,2.82,3.79,1.07
OIB,red,o,10,1,-,0.6,45.46,3.91,13.21,,,11.27,8.97,0.19,1.52,2.05,0.34,23.29,48.32,5.93,26.24,6.77,2.25,6.6,1.03,5.59,1,2.38,0.3,1.7,0.24,28,346,433,,142,51,106,21,42.8,475,25.19,155,30.02,,0.35,341,4.41,2.22,3.11,2.16,0.56
OIB,red,o,10,1,-,0.6,45.13,3.96,11.67,,,9.87,11.94,0.16,1.51,2.88,0.56,36.96,79.28,9.96,39.79,8.54,2.61,7.84,1.09,5.89,1.02,2.38,0.3,1.66,0.23,21.2,257,430,,327,81,134,20,56.8,613,24.32,203,45.98,,0.47,466,5.24,2.85,2.99,3.73,0.87
OIB,red,o,10,1,-,0.6,,2.84,,,,,,,,,,25.08,57.44,7.71,32.55,6.82,2.01,6.11,0.97,4.92,0.91,2.2,0.32,1.75,0.26,24.72,259.8,602.8,60.6,413.94,63.3,106.2,18.45,32.85,482.1,26.47,243.9,27.52,,,268,5.54,1.84,2.89,3.27,0.77
OIB,red,o,10,1,-,0.6,47.08,2.22,12.7,6.54,4.37,10,10.05,0.14,1.22,2.25,0.61,30.6,62.1,,,7.6,2.2,,1.04,,,,,1.91,0.3,25,233,650,47,342,68,112,,21,519,25,205,26,,,350,5.1,,,4.2,
OIB,red,o,10,1,-,0.6,,2.59,,,,,,,,,,41.76,88.4,10.84,42.2,8.15,2.35,6.85,1.09,5.3,0.93,2.19,0.3,1.72,0.25,24.29,222.1,518.5,47.79,326.54,46.69,121.1,20.58,33.3,588,27.68,296.3,45.36,,,476.1,6.72,2.63,4.92,9.08,1.62
OIB,red,o,10,1,-,0.6,46.59,2.68,11.66,,,9.08,13.06,0.16,1.85,2.08,0.43,35.7,76.94,8.67,32.6,6.96,2.21,6.55,,4.32,0.83,1.85,,1.47,0.21,,,,,353,,,,41,544,21,251,34,,,454,,,3.8,5.8,
OIB,red,o,10,1,-,0.6,,2.97,,,,,,,,,,30.16,78.86,9.34,37.6,7.78,2.29,6.48,1.04,4.95,0.89,1.97,0.26,1.46,0.24,22.37,239.4,700.8,61.8,355.55,61.84,117.5,19.05,39.55,526.5,24.56,227.5,37.97,,,410.4,6.42,2.13,3.91,6.88,1.63
OIB,red,o,10,1,-,0.6,,3.4,,,,,,,,,,37.14,83.29,10.61,43.09,9.43,2.85,8.21,1.26,5.98,1,2.21,0.28,1.54,0.21,24.91,297.8,682,62.01,380.75,74.88,127.7,20.54,21.3,671,28,261.2,40.87,,,344.9,6.2,2.27,3.07,5.21,1.44
OIB,red,o,10,1,-,0.6,45.3,3.73,13.33,3.82,7.71,9.75,7.79,0.17,2,3.3,0.66,,105,,54.6,11.4,3.48,9.96,,6.92,,2.82,,2,,,274,249,45,160,59,126,,49,774,38,354,48,,,467,,,5.2,,
OIB,red,o,10,1,-,0.6,,1.59,,,,,,,,,,88.95,187.61,22.19,81.07,16.06,3.72,12.79,2.05,9.96,1.78,4.26,0.64,3.61,0.54,,103.8,237.6,26.67,137.09,22.94,189.3,29.27,116.73,349.2,47.36,988.3,98.37,,,285.7,20.78,6.22,11.85,16.77,4.06
OIB,red,o,10,1,-,0.6,46.08,3.28,13.44,5.29,6.58,11.18,8.2,0.06,1.19,2.28,0.46,34.9,75.2,,,9.7,2.91,,1.27,,,,,2.09,0.32,27,307,332,52,190,77,117,,21,670,34,240,37,,,600,5.8,,,4.7,
OIB,red,o,10,1,-,0.6,48.68,2.9,12.31,,,9.65,11.93,0.16,2.2,2.2,0.45,44.2,86.5,10.83,43.95,8.85,2.58,7.33,1.01,5.69,1.05,2.51,0.32,1.81,0.27,26,237,567,,317,39,108,21,45.9,592,27.8,281,54.6,,0.43,500,7.78,2.95,4.53,6.51,1.71
OIB,red,o,10,1,-,0.6,,3.68,,,,,,,,,,77.81,174.84,22.31,82.38,13.72,3.48,9.93,1.52,7.05,1.19,2.85,0.38,2.25,0.32,21.05,212.4,297.3,40.96,180.97,40.35,136.13,25.83,101.93,930.2,33.54,683.7,73.21,,,556.6,16.11,4.53,11.22,14.09,3.35
OIB,red,o,10,1,-,0.6,45.51,3.31,11.22,10.33,2.56,7.08,10.89,0.13,2.02,1.49,0.31,317,420,,780,207,64.1,,28.3,150,,,,120,18.5,29.3,,592,162,624,,,,30.7,827,,,,,0.25,624,6.05,2.89,,5.37,0.73
OIB,red,o,10,1,-,0.6,47,3.2,12.12,4.64,6.9,9.15,10.48,0.15,1.82,2.21,0.52,40.7,82.9,,,9.6,2.85,,1.21,,,,,2.1,0.3,24,246,500,56,285,51,116,,34,595,30,298,40,,,450,8.3,,,5.8,
OIB,red,o,10,1,-,0.6,49.18,2.48,11.77,,,8.14,11.28,0.15,1.33,1.62,0.3,52.7,213,,121.4,49.1,26.47,,19.96,97,,,,103,18.84,25.1,,634,71.4,574,,,,27,695,,228,,,0.23,309,6.57,1.83,,4.09,0.79
OIB,red,o,10,1,-,0.6,,3.05,,,,,,,,,,32.91,73.72,9.21,37.81,8.06,2.35,7.1,1.09,5.27,0.9,2.06,0.27,1.53,0.21,26.99,279.2,730.4,60.11,385.35,58.51,128.26,21.81,39.79,757,26.68,233.9,42.14,,,429.6,5.37,2.3,3.34,4.61,1.13
OIB,red,o,10,1,-,0.6,45.89,2.38,8.52,6.93,4.67,11.88,16.83,0.18,0.64,1.44,0.25,,,,,,,,,,,,,,,,230,1376,77,464,66,,,11.3,321,18.6,177,18.9,,,160,,,,,
OIB,red,o,10,1,-,0.6,,,,,,,,,,,,46.33,104.06,13.35,53.73,11.06,3.15,9.29,1.46,7.05,1.23,2.83,0.37,2.08,0.29,,,,,,,,,54.38,592.4,35.15,384.1,58.86,,,537.6,8.98,3.45,4.35,6.56,1.77
OIB,red,o,10,1,-,0.6,,,,,,,,,,,,43.52,99.58,12.82,51.49,10.75,3.16,9.31,1.44,6.85,1.17,2.61,0.34,1.85,0.25,,,,,,,,,36.82,815.5,33.31,318.4,52.87,,,409.2,7.25,3.15,3.48,5.44,1.45
OIB,red,o,10,1,-,0.6,52.66,3.22,14.21,,,8.77,4.55,,1.89,2.86,0.48,38.07,86.25,10.76,41.2,8.9,2.83,8.34,1.35,6.8,1.24,2.96,0.41,2.34,0.34,,,,,,,,,33,455,34.2,298.9,38.4,,,460.8,7.41,2.32,1.26,5.41,1.53
OIB,red,o,10,1,-,0.6,46.09,3.03,12.87,,,11.79,9.67,,1.11,2.05,0.43,38.17,86.79,11.67,40.6,8.6,2.62,7.86,1.25,6.28,1.16,2.74,0.38,2.21,0.31,,,,,,,,,25.7,659,33.91,283.8,45.66,,,394.4,6.33,2.63,3.32,5.02,1.29
OIB,red,o,10,1,-,0.6,46.42,2.54,13.2,2.77,8.48,9.76,10.6,0.17,1.23,3.19,0.59,27.7,59.7,,,6.2,2.11,,0.94,,,,,1.41,0.2,20,232,385,53,234,68,112,,31,820,25,209,57,,,425,3.8,,,4,
OIB,red,o,10,1,-,0.6,46.8,3.4,13.78,,,10.4,6.2,0.18,0.67,3.85,0.48,35.5,78.5,,46.5,9.6,2.88,8.8,,6.8,,2.9,,2.22,,27.5,330,117,41,85,,,,13.5,610,32,232,44,,,228,,,,3.7,
OIB,red,o,10,1,-,0.6,,,,,,,,,,,,81.6,160,19.3,67.8,12.1,3.6,9.95,,7.68,1.48,3.83,,3.29,0.493,,,,,,,,,54.8,770,,,130,,,584,,,4.74,,2.51
OIB,red,o,10,1,-,0.6,,,,,,,,,,,,28.47,58.3,,29.1,6.13,1.976,5.76,,4.43,,2.05,,1.575,0.213,,,,,,,,,,,,,,,,,,,1.71,,0.797
OIB,red,o,10,1,-,0.6,,,,,,,,,,,,42.6,83.7,11.2,43.7,7.89,2.52,,,,,,,,,,,,,,,,,,,,290,,2.2,,,6.25,,,,
OIB,red,o,10,1,-,0.6,45.31,2.62,12.94,,,10.94,11.67,0.19,0.81,2.05,0.49,,,,,,,,,,,,,,,,274,422,71,254,69,,,17,512,29,211,50,,,276,,,,,
OIB,red,o,10,1,-,0.6,45,2.57,12.6,3.09,9.25,11.4,9.5,0.11,0.97,2.52,0.14,31.7,64.8,7.8,32.3,6.68,2.25,6.2,,4.75,,2.09,,1.55,0.211,,,,,,,,,16.1,581,,170,38.5,2.05,,275,4.33,,2.08,,0.86
OIB,red,o,10,1,-,0.6,45.65,2.71,14.99,,,12.51,6.64,0.17,0.78,2.71,0.38,28.2,57.8,,31.1,6.65,2.19,,1.03,,,,,1.9,0.29,39,268,194,460,97,47,88,,14,498,23,173,44,,,217,4.51,2.5,,2.99,0.97
OIB,red,o,10,1,-,0.6,48.37,3.49,17.34,,,9.18,3.63,0.17,1.6,3.89,0.76,52.1,110.5,,48.2,9.6,3,8.6,,,,,,2.5,0.35,27,237,22,45,15,23,123,,32,734,33,305,86,,,408,,,,,
MORB,blue,o,10,1,-,0.6,48.04,1.57,16.21,1.4,9.27,8.43,9.53,0.17,0.74,3.22,0.4,17.4,37.6,,18.9,4.11,1.46,,0.69,,,,,2.38,0.35,31,166,286,52,204,49,88,,4.8,505,24,149,22,,,112,,,,,
MORB,blue,o,10,1,-,0.6,49.97,1.45,15.61,1.3,8.68,11.14,8.78,0.18,0.16,2.83,0.13,3.51,11.3,,9.5,3.37,1.27,,0.84,,,,,3.42,0.48,40,258,362,53,185,76,82,,2.2,114,30,89,,,,11.3,,,,,
MORB,blue,o,10,1,-,0.6,50.17,1.69,16.23,,,9.68,7.96,0.18,0.41,3.94,0.29,10.7,27.4,3.55,15.7,4.51,1.58,5.45,0.96,6.11,,3.72,,3.55,,34,228,274,44,153,50,72,,7.3,212,37,164,16.4,,,77,,,,,
MORB,blue,o,10,1,-,0.6,50.27,2.21,14.99,,,10.08,5.42,0.18,0.85,3.81,0.35,18.1,41.3,,22.5,5.55,1.88,,0.92,,,,,3.38,0.52,37,285,69,44,36,61,95,17.6,16.5,279,35,190,24,,,167,,,,,
MORB,blue,o,10,1,-,0.6,51.75,0.84,16.82,,,11.65,8.08,0.18,0.17,2.4,0.07,2.64,6.6,,5.013,1.63,0.78,2.18,,2.3,,1.24,,1.07,,25,153,389,46,120,67,69,,2.16,270.6,13.3,38,4,,,47,,,,,
MORB,blue,o,10,1,-,0.6,48.71,0.76,18.29,1.17,7.86,12.22,8.83,0.17,0.05,2.33,0.06,1.47,5.37,,4.17,1.73,0.74,,0.45,,,,,2.81,0.44,41,27,187,50,176,91,55,,,76,25,44,,,,,,,,,
MORB,blue,o,10,1,-,0.6,49.28,1.59,15.52,1.36,9.06,11.18,7.59,0.15,0.5,2.55,0.26,,,,12.76,3.753,,,,,,,,,,38,281,257,48,126,66,87,,8.61,193.2,34,122,15.6,,,76,,,0.707,,
MORB,blue,o,10,1,-,0.6,49.32,1.42,16.45,,,8.95,7.77,0.12,0.15,3.55,0.17,4.8,14.6,2.34,11.8,4.09,1.2,4.61,0.76,5.16,,2.98,,2.76,,35,200,88,39,165,161,61,,1.6,150,30,123,7.3,,,9,,,,,
MORB,blue,o,10,1,-,0.6,49.45,1.71,15.49,1.39,9.29,10.8,7.28,0.19,0.23,3.26,0.19,3.87,15.6,,11.4,4.35,1.53,,0.97,,,,,4.4,0.67,36,252,223,46,106,50,91,,2.6,111,42,126,2,,,17,,,,,
MORB,blue,o,10,1,-,0.6,49.56,0.97,17.6,0.87,7.2,11.68,8.65,0.15,0.14,2.68,0.14,,6.54,,6.54,2.21,0.962,3.34,,3.79,,2.42,,2.45,0.41,50,200,300,37,130,94,,18,1.29,159,31,65,,,,26,,,,,
MORB,blue,o,10,1,-,0.6,49.6,1.24,19.19,,,12.19,6.331,0.1,0.74,3.22,0.22,11.6,24.9,3.03,12.5,2.96,1.02,3.19,0.5,3,,1.65,,1.47,,25,151,347,34,111,41,55,,10.7,358,21,105,24,,,171,,,,,
MORB,blue,o,10,1,-,0.6,50.05,1.85,16.57,,,10.78,5.84,0.21,1.35,3.97,0.43,29.2,53.7,6.29,24.5,5.24,1.72,5.19,0.82,4.92,,2.78,,2.47,,28,251,54,38,53,57,72,,69,414,27,169,52,,,383,,,,,
MORB,blue,o,10,1,-,0.6,50.29,1.87,15,1.32,8.8,10.79,8.5,0.18,0.37,2.53,0.22,8.9,21.6,,14.1,4.55,1.69,,0.95,,,,,3.52,0.47,40,275,321,49,166,65,92,,6.8,200,34,129,10.8,,,70,,,,,
MORB,blue,o,10,1,-,0.6,50.34,1.44,16.28,,,10.1,9.05,0.19,0.52,3.46,0.23,8.96,23.7,3.11,14.1,3.71,1.21,4.33,0.74,4.85,,2.8,,2.45,,33,214,309,47,186,47,65,,9,214,29,129,15.6,,,93,,,,,
MORB,blue,o,10,1,-,0.6,50.35,1.62,15.44,1.38,9.19,10.83,6.79,0.19,0.52,2.78,0.19,,,,11.97,3.752,,,,,,,,,,40,296,153,50,84,57,89,,6.87,188,31,109,8.5,,,138,,,0.828,,
MORB,blue,o,10,1,-,0.6,51.3,1.71,15.31,1.32,8.83,11.22,5.05,0.13,0.51,2.92,0.22,,,,13.74,4.384,,,,,,,,,,41,305,259,37,67,44,93,,9.47,134.3,41,128,11.4,,,59,,,0.895,,
MORB,blue,o,10,1,-,0.6,50.81,2.13,14.62,,,10.45,5.79,0.19,0.61,3.42,0.31,,,,,,,,,,,,,,,39,222,64,43,41,75,104,,10.9,254,37,180,20,,,123,,,,,
MORB,blue,o,10,1,-,0.6,51.3,2.65,14.44,,,9.28,5.01,0.2,0.95,3.56,0.49,,,,,,,,,,,,,,,34,242,40,40,30,53,121,,17.7,304,44,260,32,,,180,,,,,
MORB,blue,o,10,1,-,0.6,50.78,1.05,16.32,0.93,6.92,11.76,8.83,0.16,0.07,2.95,0.13,2.64,9.2,,7.9,2.45,1,,0.59,,,,,2.49,0.38,34,224,382,39.1,120,75,63,15,1,146,24,79,2.2,,,28,1.6,,4.8,,
MORB,blue,o,10,1,-,0.6,50.82,1.42,15.77,1.92,7.24,11.21,7.82,0.17,0.1,3.06,0.17,6.3,11.2,,10.3,3.4,1.3,,0.86,,,,,3.27,0.49,34.2,279,285,39,105,57,79,16,1,135,33.7,104,2.4,,,17,2.3,,0.738,,
MORB,blue,o,10,1,-,0.6,50.5,2.03,13.64,12.34,,10.76,6.63,0.203,0.227,2.9,0.204,5.04,15.44,,14.07,4.7,1.66,6.38,,7.47,,4.66,,4.73,0.689,41.2,371,109,,50.6,56.6,,,,116,45.8,153,,,,8.23,,,,,
MORB,blue,o,10,1,-,0.6,49.85,1.21,16.17,8.98,,11.66,8.6,0.15,0.085,2.86,0.113,2.24,8.34,,8.14,2.72,1.07,3.73,,4.42,,2.64,,2.55,0.3801,33.6,237,370,,135,68.2,,,,135,27.2,86.6,,,,6.02,,,,,
MORB,blue,o,10,1,-,0.6,,,,,,,,,,,,2.4,7.23,,5.92,2.39,0.93,,0.61,,,,,2.57,0.4,34,193,332,,140,83,75,,,109,25,73,,,,14,1.82,0.14,,0.15,0.11
MORB,blue,o,10,1,-,0.6,48.6,1.12,15.6,10.76,,11.23,9.6,0.17,0.17,2.3,0.1,3,,,,,1.04,,0.54,,,,,,,,209,447,,227,,,,,,24.6,78,2.5,,,,1.6,0.22,,0.26,
MORB,blue,o,10,1,-,0.6,49.45,1.53,14.36,11.24,,11.96,8.06,0.187,0.059,2.66,0.126,,,,,,,,,,,,,,,41.7,303,262,,78.4,78.4,,,,111,33.8,101,,,,3.13,,,,,
MORB,blue,o,10,1,-,0.6,49.6,0.95,17.1,9.07,,13.18,7.75,0.15,0.13,2.1,0.1,1.8,,,,,0.79,,0.54,,,,,,,,252,403,,118,,,,,,26.6,67,2.2,,,,1.56,0.21,,0.35,
MORB,blue,o,10,1,-,0.6,49.7,0.82,18.65,7.34,,12.68,7.6,0.13,0.07,2.5,0.09,2,,,,,0.94,,0.46,,,,,,,,164,330,,124,,,,,,21.7,64,,,,,1.4,0.07,,0.09,
MORB,blue,o,10,1,-,0.6,49.9,1.44,14.75,10.71,,11.75,7.85,0.18,0.15,2.5,0.12,3.3,,,,,1.2,,0.76,,,,,,,,292,300,,101,,,,,,33.6,100,2.1,,,,2.5,0.18,,0.19,
MORB,blue,o,10,1,-,0.6,50,1.23,15.55,9.87,,12.26,8.3,0.17,0.19,2.6,0.1,3.9,,,,,1.17,,0.68,,,,,,,,242,354,,84,,,,,,29.5,93,1.8,,,,2.1,0.18,,0.19,
MORB,blue,o,10,1,-,0.6,50.1,1.37,15.65,9.95,,11.57,7.75,0.18,0.13,2.6,0.12,3.5,,,,,1.25,,0.76,,,,,,,,270,314,,92,,,,,,31.5,95,2.7,,,,2.44,0.19,,0.21,
MORB,blue,o,10,1,-,0.6,50.15,1.07,15.69,9.69,,12.2,8.64,0.17,0.19,2.1,0.11,4.4,,,,,0.93,,0.57,,,,,,,,251,382,,149,,,,,,26.3,72,4.6,,,,1.76,0.31,,0.43,
MORB,blue,o,10,1,-,0.6,50.17,3.05,13.21,15.26,,9.03,4.22,0.21,0.66,3.15,0.37,19,,,,,2.35,,1.14,,,,,,,,365,6,,24,,,,,,47.3,197,34,,,,5.1,2.03,,2.26,
MORB,blue,o,10,1,-,0.6,50.47,1.76,20.46,8.93,,11.42,3.17,0.12,0.52,3.1,0.2,9.9,,,,,1.45,,0.6,,,,,,,,198,3,,12,,,,,,22.2,120,13.2,,,,2.9,1.01,,1.27,
MORB,blue,o,10,1,-,0.6,50.91,1.81,14.07,12.62,,10.66,5.96,0.2,0.53,3.1,0.2,8.4,,,,,1.42,,0.86,,,,,,,,340,124,,58,,,,,,37.6,122,11.6,,,,3.1,0.68,,0.71,
MORB,blue,o,10,1,-,0.6,51.46,1.26,16.79,7.49,,11.39,7.37,0.13,0.383,3.28,0.176,,,,,,,,,,,,,,,33.3,227,301,,143,66.8,,,,191,26.7,103,,,,60.5,,,,,
MORB,blue,o,10,1,-,0.6,49.58,1.165,17.82,9.31,,11.87,7.13,0.155,0.07,2.73,0.1,2.42,7.84,1.34,7.49,2.63,0.96,3.53,0.67,4.52,0.95,2.9,0.42,2.86,0.45,32.71,229.4,315.5,39.96,122.2,62.62,64.85,15.2,0.89,119.3,28.29,72,1.83,,0.016,9.54,1.98,0.128,0.386,0.117,0.035
MORB,blue,o,10,1,-,0.6,49.89,1.67,16.16,10.74,,11.05,6.96,0.18,0.19,2.89,0.16,3.98,12.08,2.05,11.16,3.81,1.35,5.06,0.9,6.03,1.27,3.77,0.6,3.8,0.6,38.43,296.6,224,40.6,82.27,64.28,83.26,16.28,1.55,130.2,38.52,117.7,3.25,,0.029,14.15,3.13,0.216,0.638,0.224,0.1
MORB,blue,o,10,1,-,0.6,50.17,1.565,16.58,9.92,,11.4,7.12,0.165,0.265,2.86,0.16,4.08,12.59,2.01,10.98,3.63,1.32,4.79,0.96,5.8,1.26,3.56,0.56,3.62,0.51,35.06,279.2,266.7,40.87,111.81,64.28,75.67,15.85,2.48,130.4,35.74,114.1,3.45,,0.034,15.77,2.95,0.205,0.535,0.201,0.271
MORB,blue,o,10,1,-,0.6,50.325,1.63,15.46,10.71,,10.79,7.655,0.18,0.13,3.125,0.16,4.2,13.19,2.08,11.4,3.61,1.31,4.77,0.89,5.74,1.21,3.5,0.52,3.47,0.54,39,301.4,282.6,46.89,116.33,65.85,77.92,15.49,1.45,140.7,36.26,116.6,3.28,,0.022,14.94,2.91,0.202,0.604,0.216,0.07
MORB,blue,o,10,1,-,0.6,50.42,1.31,15.83,9.59,,11.525,7.72,0.16,0.235,2.905,0.125,3.57,10.65,1.68,9.16,2.88,1.1,3.79,0.69,4.56,0.97,2.77,0.44,2.7,0.47,36.72,246.9,300.7,41.03,88.26,68.65,62.89,14.8,2.09,145.4,28.75,91.5,3.09,,0.026,15.21,2.23,0.186,0.515,0.162,0.084
MORB,blue,o,10,1,-,0.6,50.48,1.19,16.87,8.86,,11.86,8.07,0.15,0.16,2.62,0.11,3.08,8.71,1.43,7.91,2.63,0.97,3.51,0.67,4.1,0.86,2.59,0.37,2.63,0.4,33.61,244.2,387.3,36.41,123.85,62.66,65.21,14.36,2.1,126.2,26.87,78.3,2.6,,0.041,13.64,2.07,0.159,0.526,0.191,0.071
MORB,blue,o,10,1,-,0.6,50.64,1.67,15.32,11.03,,10.7,7.25,0.18,0.25,3.1,0.14,3.97,12.23,2.01,10.94,3.56,1.31,4.7,0.86,5.66,1.2,3.57,0.52,3.56,0.56,40.06,313.6,172.8,44.83,97.23,65.79,85.07,17.36,1.9,139,36.07,115,3.08,,0.018,14.49,2.77,0.176,1.747,0.194,0.085
MORB,blue,o,10,1,-,0.6,47.38,0.88,17.75,2,8.8,11,9.74,0.19,0.08,2.87,0.05,1.12,4.3,,4.58,1.84,0.821,3.16,,4.34,,3.1,,3.13,,42,184,371,49,203,,,,,95,25,51,,,,2.3,,,,,
MORB,blue,o,10,1,-,0.6,47.38,0.87,15.1,9.31,,11.39,12.63,0.15,0.09,1.7,0.09,3.58,,,6.45,2.09,0.7,,0.45,,,,,,,27.2,192,1102,49,337,,59,,1.62,98.2,24,55,5.05,,,13,1.45,0.35,,0.41,0.18
MORB,blue,o,10,1,-,0.6,47.5,0.91,16.6,,,10.95,9.1,0.18,0.05,2.68,0.06,1.09,,,4.18,1.75,0.88,,0.562,,,,,2.67,,,216,,,,,,,0.265,90.4,28.5,50,0.78,,,,1.15,0.039,,0.018,
MORB,blue,o,10,1,-,0.6,47.78,1.35,14.53,11.32,,11.23,9.2,0.19,0.22,2.35,0.14,2.11,,,8.02,3.03,1.27,,0.97,,,,,,,37.3,274,427,52,171,,80,,3.22,91.6,35,81,1.24,,,,2.36,0.1,,0.07,
MORB,blue,o,10,1,-,0.6,48.05,1.13,14.88,10.77,,11.29,9,0.19,0.06,2.4,0.12,1.89,,,6.4,2.46,0.95,,0.62,,,,,,,35.1,261,325,47,156,,68,,0.65,89.2,30,61,1.42,,,,1.81,0.11,,0.07,
MORB,blue,o,10,1,-,0.6,48.64,1.41,14.98,2.08,6.84,11.67,10.6,0.16,0.27,2.22,0.23,12.4,27.1,,12.6,3.19,1.18,,0.6,,0.8,,,2.22,0.36,36,235,560,42,225,60,,15,,185,24,95,,,,105,1.9,1.4,,2,
MORB,blue,o,10,1,-,0.6,48.9,1.08,16,,,11,9.54,0.16,0.14,2.21,,5.06,11.9,,8.26,2.5,0.96,3.58,0.64,4.52,0.93,3.07,0.46,3.01,0.43,28,190,560,57,239,64,,,,,28,58,7.9,,,46,1.71,,,0.45,0.2
MORB,blue,o,10,1,-,0.6,49,1.14,15.8,,,11.98,8.95,0.15,0.09,2.35,0.1,2.07,,,6.64,2.49,1.03,,0.597,,,,,2.32,,,214,,,,,,,0.656,93.5,27.5,71,1.75,,,29.8,1.83,0.105,,0.099,
MORB,blue,o,10,1,-,0.6,49,0.88,18.56,,,13.18,7.14,0.12,0.09,2.51,0.08,2.05,,,5.65,1.97,0.85,,0.467,,,,,1.73,,,180,,,,,,,0.633,132.8,21,62,1.6,,,7.9,1.57,0.117,,0.104,
MORB,blue,o,10,1,-,0.6,49.1,1.78,15.1,,,10.9,7.45,0.17,0.14,2.92,0.17,3.84,,,11.98,4.11,1.63,,0.95,,,,,3.73,,,291,,,,,,,0.482,129.6,35.6,123,2.66,,,,3.17,0.169,,0.141,
MORB,blue,o,10,1,-,0.6,49.27,1.63,15.47,,,11.42,8.06,0.18,0.09,3,0.17,4,,,11.53,3.77,1.39,5.55,,6.43,,,,4.23,,35.3,330,255,36,109,,78,,2.68,149,45,103,,,0.02,5,,0.17,,0.07,0.77
MORB,blue,o,10,1,-,0.6,49.36,1.44,15.23,,,11.75,8.09,0.16,0.16,2.57,0.13,3.26,,,9.96,3.74,1.33,,0.772,,,,,2.95,,,276,,,,,,,1.18,124.4,33.1,96,2.27,,,,2.6,0.15,,0.109,
MORB,blue,o,10,1,-,0.6,49.4,1.06,15.5,,,12.33,9.2,0.14,0.06,2.28,0.09,1.81,,,6,2.22,0.96,,0.557,,,,,2.3,,,231,,,,,,,0.258,96.7,25.1,68,1.26,,,,1.59,0.077,,0.081,
