Label,Color,Marker,Size,Width,Style,Alpha,SiO2(wt%),TiO2(wt%),Al2O3(wt%),Fe2O3(wt%),FeO(wt%),CaO(wt%),MgO(wt%),MnO(wt%),K2O(wt%),Na2O(wt%),P2O5(wt%),La(ppm),Ce(ppm),Pr(ppm),Nd(ppm),Sm(ppm),Eu(ppm),Gd(ppm),Tb(ppm),Dy(ppm),Ho(ppm),Er(ppm),Tm(ppm),Yb(ppm),Lu(ppm),Sc(ppm),V(ppm),Cr(ppm),Co(ppm),Ni(ppm),Cu(ppm),Zn(ppm),Ga(ppm),Rb(ppm),Sr(ppm),Y(ppm),Zr(ppm),Nb(ppm),Sn(ppm),Cs(ppm),Ba(ppm),Hf(ppm),Ta(ppm),Pb(ppm),Th(ppm),U(ppm)
OIB,red,o,10,1,-,0.6,48.92,2.8,14.35,0,0,11.35,7.32,0.16,0.78,2.69,0.33,21,49.5,6.36,28,6.33,2.08,6.24,0.96,5.24,0.95,2.54,0,2.15,0.3,27.5,304.1,332,0,112.5,104.2,97.7,0,20,364,30.3,209.8,22.6,0,0,151.1,4.46,0,2.14,2.34,0.66
OIB,red,o,10,1,-,0.6,46.77,2.16,11.49,0,0,9.3,14.33,0.2,0.61,2.08,0.26,0,46.5,0,28.1,6.73,2.3,4.83,0,6.05,0,2.65,0,2.43,0,0,263,903,73,462,89,0,0,16,302,0,159,0,0,0.9,123,0,0,0,2.25,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,21.9,49,6.47,27.4,6.4,2.16,6.43,0,5.78,1.12,2.88,0,2.32,0.335,0,0,0,0,0,0,0,0,20.6,361,28.9,201,26.5,1.93,0.291,200,0,0,2.06,0,0.629
OIB,red,o,10,1,-,0.6,48.27,2.74,14.12,4.01,7.39,11.04,7.89,0.16,0.66,2.93,0.14,20.1,42,0,0,0,2.2,0,0.87,0,0,0,0,0,0,33.5,0,251,46,122,0,0,0,14.6,423,0,202,0,0,0.22,135,4.9,1.75,0,2.39,0.6
OIB,red,o,10,1,-,0.6,48.96,2.69,14.68,0,0,11.86,6.74,0.17,0.81,2.64,0.34,0,49.7,0,28.6,6.79,2.25,6.61,0,5.93,0,2.91,0,2.38,0,0,321,272,41,96,100,0,0,21,387,0,193,0,0,1.2,181,0,0,0,2.5,0
OIB,red,o,10,1,-,0.6,47.28,2.75,14.55,2.45,9.7,10.03,8.74,0.18,0.84,2.78,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,265,0,230,180,90,0,25,425,32,210,0,0,0,410,0,0,0,0,0
OIB,red,o,10,1,-,0.6,47.12,2.79,14.28,0,0,9.56,8.91,0.18,1,3,0.4,27,61,0,33,7.3,2.4,7.1,0,5.9,0,2.8,0,2.2,0.32,30,295,392,0,199,63,112,0,25,456,29,240,28,0,0.25,211,0,0,0,3,0
OIB,red,o,10,1,-,0.6,49.1,2.62,14.91,6.55,4.81,11.21,6.84,0.17,0.74,2.57,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,125,0,100,95,150,0,15,310,30,180,0,0,0,190,0,0,0,0,0
OIB,red,o,10,1,-,0.6,49.15,2.99,14.79,1.59,9.96,10.99,6.03,0.18,0.81,2.87,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,5,0,75,135,105,0,15,340,42,205,0,0,0,210,0,0,0,0,0
OIB,red,o,10,1,-,0.6,45.8,1.86,13.82,4.86,6.55,13.32,11.22,0.15,0.5,1.65,0.17,12,27,0,16,3.7,1.3,3.7,0,3.2,0,1.6,0,1.2,0.18,46,379,466,0,223,122,70,0,12,359,17,104,13,0,0.09,109,0,0,0,4,0
OIB,red,o,10,1,-,0.6,45.67,2.42,19.65,0,0,12.44,3.8,0.15,0.69,2.45,0.23,14,35,0,20,0,0,0,0,0,0,0,0,0,0,31,393,27,0,27,101,80,0,18,532,23,144,18,0,0,164,0,0,0,5,0
OIB,red,o,10,1,-,0.6,45.98,2.49,18.76,8.1,3.5,12.38,4.11,0.16,0.69,2.41,0.26,21,34,0,26,0,0,0,0,0,0,0,0,0,0,30,384,31,0,31,89,84,0,19,507,25,158,19,0,0,165,0,0,0,5,0
OIB,red,o,10,1,-,0.6,45.89,3.04,16.71,3.06,10.09,12.51,4.11,0.18,0.76,2.75,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,5,0,10,260,80,0,17,460,30,155,0,0,0,405,0,0,0,0,0
OIB,red,o,10,1,-,0.6,46.35,2.69,17.87,1.49,11.34,10.7,4.03,0.21,0.79,2.89,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,5,0,20,300,80,0,18,455,30,95,0,0,0,360,0,0,0,0,0
OIB,red,o,10,1,-,0.6,46.2,1.92,11.08,3.06,8.96,8.82,13.37,0.18,0.23,1.99,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,600,0,730,200,110,0,5,270,30,155,0,0,0,137,0,0,0,0,0
OIB,red,o,10,1,-,0.6,48.45,2.17,14.71,4.42,7.4,11.06,6.57,0.17,0.48,2.48,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,180,0,150,250,90,0,7,335,40,175,0,0,0,180,0,0,0,0,0
OIB,red,o,10,1,-,0.6,45.68,2.31,12.23,0,0,10.8,13.1,0.18,0.41,2.04,0.27,18,42,0,23,5.4,1.8,5.5,0,4.7,0,2.3,0,1.9,0.28,38,319,927,0,432,100,98,0,4,323,24,171,23,0,0.05,145,0,0,0,0,0
OIB,red,o,10,1,-,0.6,45.42,3.32,14.4,4.34,10.42,11.85,5.4,0.23,0.91,3.1,0.41,22.9,56,0,0,0,2.44,0,0.9,0,0,0,0,0,0,37,0,83,56.7,33,0,0,0,26.2,455,0,244,0,0,0.17,205,5.3,2.03,0,2.74,0.61
OIB,red,o,10,1,-,0.6,48.4,2.37,15.57,3,8.96,11.34,5.19,0.18,0.49,2.73,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,70,0,70,170,100,0,5,390,35,195,0,0,0,205,0,0,0,0,0
OIB,red,o,10,1,-,0.6,49.69,1.66,17.42,0,0,7.8,4.93,0.16,2.02,3.14,0.52,42,74,0,30,0,0,0,0,0,0,0,0,0,0,18,146,103,0,59,37,83,0,54,436,32,220,57,0,0,761,0,0,9.8,6.9,0
OIB,red,o,10,1,-,0.6,47.44,1.7,16.07,0,0,10.37,9.29,0.14,1.29,2.86,0.34,25,43,0,18,0,0,0,0,0,0,0,0,0,0,29,213,364,0,189,56,62,0,30,482,24,143,36,0,0,378,0,0,6.2,4.4,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,42.6,82.4,0,43.6,10.2,3.04,0,0,7.1,0,2.94,0,2.26,0,0,0,0,0,90,0,0,0,11,545,0,360,0,0,0,0,0,0,0,0,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,299,0,0,0,0,0,0,0,0,2.12,3.58,1.2
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,55.9,64.5,0,33.8,7.9,2.37,0,0,0,0,0,0,2.15,0,0,0,0,0,420,0,0,0,20.1,440,0,263,0,0,0,0,0,0,0,0,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,29.8,67.7,9.06,38.2,8.8,2.84,8.52,0,6.82,1.15,3.06,0,2.31,0.33,0,0,0,0,0,0,0,0,18,295,32,231,36.4,2.68,0.203,191,6.53,0,2.43,3.4,0.74
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,27.5,54.1,0,30.6,7.75,2.37,7.04,0,6.26,0,2.78,0,2.16,0,0,0,0,0,165,0,0,0,8.1,430,0,440,0,0,0,0,0,0,0,0,0
OIB,red,o,10,1,-,0.6,46.6,3.54,12.41,0,0,10.98,10.13,0.19,0.92,2.43,0.45,29.2,62.19,8.14,34.7,8.35,2.55,7.92,1.14,6.14,1.11,2.78,0.37,2.14,0.32,21.5,336,579,0,214,72,111,19,19.9,437,29.41,223,35.18,0,0.12,178,5.97,2.52,2.02,2.77,0.73
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,39.5,75.4,0,40.2,9.46,2.86,8.82,0,7.38,0,3.17,0,2.49,0,0,0,0,0,88,0,0,0,10.2,505,0,318,0,0,0,0,0,0,0,0,0
OIB,red,o,10,1,-,0.6,46.05,2.83,11.76,0,0,9.28,13.75,0.16,1.19,2.66,0.35,26.43,56.59,7.15,28.34,6.13,1.92,5.84,0.85,4.73,0.85,2.09,0.27,1.54,0.22,20.8,231,594,0,412,66,124,19,31,437,20.49,175,36.65,0,0.36,288,4.47,2.4,2.38,2.91,0.7
OIB,red,o,10,1,-,0.6,46.83,3.11,14.7,0,0,9.18,10.16,0.16,1.08,2.62,0.31,20.37,44.97,5.94,24.21,5.5,1.83,5.38,0.81,4.64,0.86,2.19,0.3,1.72,0.25,21.5,265,526,0,202,54,122,22,16.8,394,21.05,189,36.51,0,0.13,323,4.74,2.58,2.06,2.23,0.73
OIB,red,o,10,1,-,0.6,46.33,3.37,12.7,0,0,9.26,11.01,0.15,2.1,3.28,0.56,41.9,87.77,10.91,41.94,8.42,2.62,7.48,1.03,5.47,0.95,2.24,0.28,1.59,0.22,18.7,224,440,0,281,63,132,21,55.2,679,23.34,267,67.26,0,0.62,543,6.35,4.15,4.22,4.93,1.19
OIB,red,o,10,1,-,0.6,45.57,3.16,12,0,0,10.07,13.09,0.17,0.49,3.21,0.46,34.48,68.38,8.08,34.15,8.02,2.6,7.42,1.08,5.73,0.98,2.26,0.29,1.6,0.22,24.7,258,568,0,383,50,101,17,116.3,564,24.9,189,42.42,0,0.52,435,4.91,2.97,3.92,3.46,0.72
OIB,red,o,10,1,-,0.6,45.99,3.41,12.72,0,0,10.54,12.12,0.17,1.92,3.34,0.71,60.9,112,13.21,49.72,9.82,3.02,8.15,1.15,6.25,1.09,2.5,0.31,1.84,0.25,23,287,481,0,252,47,115,22,52.6,711,31.7,261,84.5,0,0.64,504,6.42,4.31,4.9,6.24,1.54
OIB,red,o,10,1,-,0.6,45.94,3.27,12.59,0,0,9.79,11.95,0.17,1.32,2.32,0.27,19.08,44.93,6.04,25.09,5.62,1.85,5.38,0.77,4.29,0.77,1.9,0.25,1.43,0.2,22.5,266,552,0,302,83,123,21,38.6,409,18.63,211,47.12,0,0.51,314,5.53,3.45,1.72,1.88,0.46
OIB,red,o,10,1,-,0.6,46.5,3.75,12.3,0,0,9.42,9.9,0.16,1.07,2.7,0.51,33.3,72.5,0,41.2,9.98,3.09,8.51,1.2,0,0,0,0,1.93,0,0,0,543,0,310,0,0,0,21,516,29,254,37,0,0,286,6.68,2.95,2.79,4.25,0
OIB,red,o,10,1,-,0.6,0,2.31,13.8,0,0,9.9,7.3,0.15,0.36,2.23,0,8.8,23.4,0,20,4.79,1.7,0,0.76,4.6,0,0,0,2,0.25,29,280,240,42,100,0,0,0,0,305,0,120,0,0,0,80,3.6,0.5,0,0.6,0.2
OIB,red,o,10,1,-,0.6,47.1,3.96,12.8,0,0,8.53,8.5,0.17,0.93,2.8,0.51,30.1,74.6,0,43,10.8,3.5,10.5,1.5,0,0,0,0,2.42,0,0,0,310,0,213,0,0,0,22,486,35,271,38,0,0,244,7.03,3.13,3.61,4.26,0
OIB,red,o,10,1,-,0.6,48.06,4.24,15.2,0,0,9.73,5.38,0.16,1.37,3.22,0.63,45.1,96.38,13.21,53.08,11.24,3.6,10.52,1.46,8.11,1.49,3.69,0.47,2.69,0.38,22.2,312,105,0,72,71,144,25,32.3,683,39.25,324,52.18,0,0.2,311,7.79,3.26,2.82,3.79,1.07
OIB,red,o,10,1,-,0.6,45.46,3.91,13.21,0,0,11.27,8.97,0.19,1.52,2.05,0.34,23.29,48.32,5.93,26.24,6.77,2.25,6.6,1.03,5.59,1,2.38,0.3,1.7,0.24,28,346,433,0,142,51,106,21,42.8,475,25.19,155,30.02,0,0.35,341,4.41,2.22,3.11,2.16,0.56
OIB,red,o,10,1,-,0.6,45.13,3.96,11.67,0,0,9.87,11.94,0.16,1.51,2.88,0.56,36.96,79.28,9.96,39.79,8.54,2.61,7.84,1.09,5.89,1.02,2.38,0.3,1.66,0.23,21.2,257,430,0,327,81,134,20,56.8,613,24.32,203,45.98,0,0.47,466,5.24,2.85,2.99,3.73,0.87
OIB,red,o,10,1,-,0.6,0,2.84,0,0,0,0,0,0,0,0,0,25.08,57.44,7.71,32.55,6.82,2.01,6.11,0.97,4.92,0.91,2.2,0.32,1.75,0.26,24.72,259.8,602.8,60.6,413.94,63.3,106.2,18.45,32.85,482.1,26.47,243.9,27.52,0,0,268,5.54,1.84,2.89,3.27,0.77
OIB,red,o,10,1,-,0.6,47.08,2.22,12.7,6.54,4.37,10,10.05,0.14,1.22,2.25,0.61,30.6,62.1,0,0,7.6,2.2,0,1.04,0,0,0,0,1.91,0.3,25,233,650,47,342,68,112,0,21,519,25,205,26,0,0,350,5.1,0,0,4.2,0
OIB,red,o,10,1,-,0.6,0,2.59,0,0,0,0,0,0,0,0,0,41.76,88.4,10.84,42.2,8.15,2.35,6.85,1.09,5.3,0.93,2.19,0.3,1.72,0.25,24.29,222.1,518.5,47.79,326.54,46.69,121.1,20.58,33.3,588,27.68,296.3,45.36,0,0,476.1,6.72,2.63,4.92,9.08,1.62
OIB,red,o,10,1,-,0.6,46.59,2.68,11.66,0,0,9.08,13.06,0.16,1.85,2.08,0.43,35.7,76.94,8.67,32.6,6.96,2.21,6.55,0,4.32,0.83,1.85,0,1.47,0.21,0,0,0,0,353,0,0,0,41,544,21,251,34,0,0,454,0,0,3.8,5.8,0
OIB,red,o,10,1,-,0.6,0,2.97,0,0,0,0,0,0,0,0,0,30.16,78.86,9.34,37.6,7.78,2.29,6.48,1.04,4.95,0.89,1.97,0.26,1.46,0.24,22.37,239.4,700.8,61.8,355.55,61.84,117.5,19.05,39.55,526.5,24.56,227.5,37.97,0,0,410.4,6.42,2.13,3.91,6.88,1.63
OIB,red,o,10,1,-,0.6,0,3.4,0,0,0,0,0,0,0,0,0,37.14,83.29,10.61,43.09,9.43,2.85,8.21,1.26,5.98,1,2.21,0.28,1.54,0.21,24.91,297.8,682,62.01,380.75,74.88,127.7,20.54,21.3,671,28,261.2,40.87,0,0,344.9,6.2,2.27,3.07,5.21,1.44
OIB,red,o,10,1,-,0.6,45.3,3.73,13.33,3.82,7.71,9.75,7.79,0.17,2,3.3,0.66,0,105,0,54.6,11.4,3.48,9.96,0,6.92,0,2.82,0,2,0,0,274,249,45,160,59,126,0,49,774,38,354,48,0,0,467,0,0,5.2,0,0
OIB,red,o,10,1,-,0.6,0,1.59,0,0,0,0,0,0,0,0,0,88.95,187.61,22.19,81.07,16.06,3.72,12.79,2.05,9.96,1.78,4.26,0.64,3.61,0.54,0,103.8,237.6,26.67,137.09,22.94,189.3,29.27,116.73,349.2,47.36,988.3,98.37,0,0,285.7,20.78,6.22,11.85,16.77,4.06
OIB,red,o,10,1,-,0.6,46.08,3.28,13.44,5.29,6.58,11.18,8.2,0.06,1.19,2.28,0.46,34.9,75.2,0,0,9.7,2.91,0,1.27,0,0,0,0,2.09,0.32,27,307,332,52,190,77,117,0,21,670,34,240,37,0,0,600,5.8,0,0,4.7,0
OIB,red,o,10,1,-,0.6,48.68,2.9,12.31,0,0,9.65,11.93,0.16,2.2,2.2,0.45,44.2,86.5,10.83,43.95,8.85,2.58,7.33,1.01,5.69,1.05,2.51,0.32,1.81,0.27,26,237,567,0,317,39,108,21,45.9,592,27.8,281,54.6,0,0.43,500,7.78,2.95,4.53,6.51,1.71
OIB,red,o,10,1,-,0.6,0,3.68,0,0,0,0,0,0,0,0,0,77.81,174.84,22.31,82.38,13.72,3.48,9.93,1.52,7.05,1.19,2.85,0.38,2.25,0.32,21.05,212.4,297.3,40.96,180.97,40.35,136.13,25.83,101.93,930.2,33.54,683.7,73.21,0,0,556.6,16.11,4.53,11.22,14.09,3.35
OIB,red,o,10,1,-,0.6,45.51,3.31,11.22,10.33,2.56,7.08,10.89,0.13,2.02,1.49,0.31,317,420,0,780,207,64.1,0,28.3,150,0,0,0,120,18.5,29.3,0,592,162,624,0,0,0,30.7,827,0,0,0,0,0.25,624,6.05,2.89,0,5.37,0.73
OIB,red,o,10,1,-,0.6,47,3.2,12.12,4.64,6.9,9.15,10.48,0.15,1.82,2.21,0.52,40.7,82.9,0,0,9.6,2.85,0,1.21,0,0,0,0,2.1,0.3,24,246,500,56,285,51,116,0,34,595,30,298,40,0,0,450,8.3,0,0,5.8,0
OIB,red,o,10,1,-,0.6,49.18,2.48,11.77,0,0,8.14,11.28,0.15,1.33,1.62,0.3,52.7,213,0,121.4,49.1,26.47,0,19.96,97,0,0,0,103,18.84,25.1,0,634,71.4,574,0,0,0,27,695,0,228,0,0,0.23,309,6.57,1.83,0,4.09,0.79
OIB,red,o,10,1,-,0.6,0,3.05,0,0,0,0,0,0,0,0,0,32.91,73.72,9.21,37.81,8.06,2.35,7.1,1.09,5.27,0.9,2.06,0.27,1.53,0.21,26.99,279.2,730.4,60.11,385.35,58.51,128.26,21.81,39.79,757,26.68,233.9,42.14,0,0,429.6,5.37,2.3,3.34,4.61,1.13
OIB,red,o,10,1,-,0.6,45.89,2.38,8.52,6.93,4.67,11.88,16.83,0.18,0.64,1.44,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1376,77,464,66,0,0,11.3,321,18.6,177,18.9,0,0,160,0,0,0,0,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,46.33,104.06,13.35,53.73,11.06,3.15,9.29,1.46,7.05,1.23,2.83,0.37,2.08,0.29,0,0,0,0,0,0,0,0,54.38,592.4,35.15,384.1,58.86,0,0,537.6,8.98,3.45,4.35,6.56,1.77
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,43.52,99.58,12.82,51.49,10.75,3.16,9.31,1.44,6.85,1.17,2.61,0.34,1.85,0.25,0,0,0,0,0,0,0,0,36.82,815.5,33.31,318.4,52.87,0,0,409.2,7.25,3.15,3.48,5.44,1.45
OIB,red,o,10,1,-,0.6,52.66,3.22,14.21,0,0,8.77,4.55,0,1.89,2.86,0.48,38.07,86.25,10.76,41.2,8.9,2.83,8.34,1.35,6.8,1.24,2.96,0.41,2.34,0.34,0,0,0,0,0,0,0,0,33,455,34.2,298.9,38.4,0,0,460.8,7.41,2.32,1.26,5.41,1.53
OIB,red,o,10,1,-,0.6,46.09,3.03,12.87,0,0,11.79,9.67,0,1.11,2.05,0.43,38.17,86.79,11.67,40.6,8.6,2.62,7.86,1.25,6.28,1.16,2.74,0.38,2.21,0.31,0,0,0,0,0,0,0,0,25.7,659,33.91,283.8,45.66,0,0,394.4,6.33,2.63,3.32,5.02,1.29
OIB,red,o,10,1,-,0.6,46.42,2.54,13.2,2.77,8.48,9.76,10.6,0.17,1.23,3.19,0.59,27.7,59.7,0,0,6.2,2.11,0,0.94,0,0,0,0,1.41,0.2,20,232,385,53,234,68,112,0,31,820,25,209,57,0,0,425,3.8,0,0,4,0
OIB,red,o,10,1,-,0.6,46.8,3.4,13.78,0,0,10.4,6.2,0.18,0.67,3.85,0.48,35.5,78.5,0,46.5,9.6,2.88,8.8,0,6.8,0,2.9,0,2.22,0,27.5,330,117,41,85,0,0,0,13.5,610,32,232,44,0,0,228,0,0,0,3.7,0
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,81.6,160,19.3,67.8,12.1,3.6,9.95,0,7.68,1.48,3.83,0,3.29,0.493,0,0,0,0,0,0,0,0,54.8,770,0,0,130,0,0,584,0,0,4.74,0,2.51
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,28.47,58.3,0,29.1,6.13,1.976,5.76,0,4.43,0,2.05,0,1.575,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0,0.797
OIB,red,o,10,1,-,0.6,0,0,0,0,0,0,0,0,0,0,0,42.6,83.7,11.2,43.7,7.89,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,2.2,0,0,6.25,0,0,0,0
OIB,red,o,10,1,-,0.6,45.31,2.62,12.94,0,0,10.94,11.67,0.19,0.81,2.05,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,422,71,254,69,0,0,17,512,29,211,50,0,0,276,0,0,0,0,0
OIB,red,o,10,1,-,0.6,45,2.57,12.6,3.09,9.25,11.4,9.5,0.11,0.97,2.52,0.14,31.7,64.8,7.8,32.3,6.68,2.25,6.2,0,4.75,0,2.09,0,1.55,0.211,0,0,0,0,0,0,0,0,16.1,581,0,170,38.5,2.05,0,275,4.33,0,2.08,0,0.86
OIB,red,o,10,1,-,0.6,45.65,2.71,14.99,0,0,12.51,6.64,0.17,0.78,2.71,0.38,28.2,57.8,0,31.1,6.65,2.19,0,1.03,0,0,0,0,1.9,0.29,39,268,194,460,97,47,88,0,14,498,23,173,44,0,0,217,4.51,2.5,0,2.99,0.97
OIB,red,o,10,1,-,0.6,48.37,3.49,17.34,0,0,9.18,3.63,0.17,1.6,3.89,0.76,52.1,110.5,0,48.2,9.6,3,8.6,0,0,0,0,0,2.5,0.35,27,237,22,45,15,23,123,0,32,734,33,305,86,0,0,408,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,48.04,1.57,16.21,1.4,9.27,8.43,9.53,0.17,0.74,3.22,0.4,17.4,37.6,0,18.9,4.11,1.46,0,0.69,0,0,0,0,2.38,0.35,31,166,286,52,204,49,88,0,4.8,505,24,149,22,0,0,112,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,49.97,1.45,15.61,1.3,8.68,11.14,8.78,0.18,0.16,2.83,0.13,3.51,11.3,0,9.5,3.37,1.27,0,0.84,0,0,0,0,3.42,0.48,40,258,362,53,185,76,82,0,2.2,114,30,89,0,0,0,11.3,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.17,1.69,16.23,0,0,9.68,7.96,0.18,0.41,3.94,0.29,10.7,27.4,3.55,15.7,4.51,1.58,5.45,0.96,6.11,0,3.72,0,3.55,0,34,228,274,44,153,50,72,0,7.3,212,37,164,16.4,0,0,77,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.27,2.21,14.99,0,0,10.08,5.42,0.18,0.85,3.81,0.35,18.1,41.3,0,22.5,5.55,1.88,0,0.92,0,0,0,0,3.38,0.52,37,285,69,44,36,61,95,17.6,16.5,279,35,190,24,0,0,167,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,51.75,0.84,16.82,0,0,11.65,8.08,0.18,0.17,2.4,0.07,2.64,6.6,0,5.013,1.63,0.78,2.18,0,2.3,0,1.24,0,1.07,0,25,153,389,46,120,67,69,0,2.16,270.6,13.3,38,4,0,0,47,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,48.71,0.76,18.29,1.17,7.86,12.22,8.83,0.17,0.05,2.33,0.06,1.47,5.37,0,4.17,1.73,0.74,0,0.45,0,0,0,0,2.81,0.44,41,27,187,50,176,91,55,0,0,76,25,44,0,0,0,0,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,49.28,1.59,15.52,1.36,9.06,11.18,7.59,0.15,0.5,2.55,0.26,0,0,0,12.76,3.753,0,0,0,0,0,0,0,0,0,38,281,257,48,126,66,87,0,8.61,193.2,34,122,15.6,0,0,76,0,0,0.707,0,0
MORB,blue,o,10,1,-,0.6,49.32,1.42,16.45,0,0,8.95,7.77,0.12,0.15,3.55,0.17,4.8,14.6,2.34,11.8,4.09,1.2,4.61,0.76,5.16,0,2.98,0,2.76,0,35,200,88,39,165,161,61,0,1.6,150,30,123,7.3,0,0,9,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,49.45,1.71,15.49,1.39,9.29,10.8,7.28,0.19,0.23,3.26,0.19,3.87,15.6,0,11.4,4.35,1.53,0,0.97,0,0,0,0,4.4,0.67,36,252,223,46,106,50,91,0,2.6,111,42,126,2,0,0,17,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,49.56,0.97,17.6,0.87,7.2,11.68,8.65,0.15,0.14,2.68,0.14,0,6.54,0,6.54,2.21,0.962,3.34,0,3.79,0,2.42,0,2.45,0.41,50,200,300,37,130,94,0,18,1.29,159,31,65,0,0,0,26,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,49.6,1.24,19.19,0,0,12.19,6.331,0.1,0.74,3.22,0.22,11.6,24.9,3.03,12.5,2.96,1.02,3.19,0.5,3,0,1.65,0,1.47,0,25,151,347,34,111,41,55,0,10.7,358,21,105,24,0,0,171,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.05,1.85,16.57,0,0,10.78,5.84,0.21,1.35,3.97,0.43,29.2,53.7,6.29,24.5,5.24,1.72,5.19,0.82,4.92,0,2.78,0,2.47,0,28,251,54,38,53,57,72,0,69,414,27,169,52,0,0,383,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.29,1.87,15,1.32,8.8,10.79,8.5,0.18,0.37,2.53,0.22,8.9,21.6,0,14.1,4.55,1.69,0,0.95,0,0,0,0,3.52,0.47,40,275,321,49,166,65,92,0,6.8,200,34,129,10.8,0,0,70,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.34,1.44,16.28,0,0,10.1,9.05,0.19,0.52,3.46,0.23,8.96,23.7,3.11,14.1,3.71,1.21,4.33,0.74,4.85,0,2.8,0,2.45,0,33,214,309,47,186,47,65,0,9,214,29,129,15.6,0,0,93,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.35,1.62,15.44,1.38,9.19,10.83,6.79,0.19,0.52,2.78,0.19,0,0,0,11.97,3.752,0,0,0,0,0,0,0,0,0,40,296,153,50,84,57,89,0,6.87,188,31,109,8.5,0,0,138,0,0,0.828,0,0
MORB,blue,o,10,1,-,0.6,51.3,1.71,15.31,1.32,8.83,11.22,5.05,0.13,0.51,2.92,0.22,0,0,0,13.74,4.384,0,0,0,0,0,0,0,0,0,41,305,259,37,67,44,93,0,9.47,134.3,41,128,11.4,0,0,59,0,0,0.895,0,0
MORB,blue,o,10,1,-,0.6,50.81,2.13,14.62,0,0,10.45,5.79,0.19,0.61,3.42,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,222,64,43,41,75,104,0,10.9,254,37,180,20,0,0,123,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,51.3,2.65,14.44,0,0,9.28,5.01,0.2,0.95,3.56,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,242,40,40,30,53,121,0,17.7,304,44,260,32,0,0,180,0,0,0,0,0
MORB,blue,o,10,1,-,0.6,50.78,1.05,16.32,0.93,6.92,11.76,8.83,0.16,0.07,2.95,0.13,2.64,9.2,0,7.9,2.45,1,0,0.59,0,0,0,0,2.49,0.38,34,224,382,39.1,120,75,63,15,1,146,24,79,2.2,0,0,28,1.6,0,4.8,0,0
MORB,blue,o,10,1,-,0.6,50.82,1.42,15.77,1.92,7.24,11.21,7.82,0.17,0.1,3.06,0.17,6.3,11.2,0,10.3,3.4,1.3,0,0.86,0,0,0,0,3.27,0.49,34.2,279,285,39,105,57,79,16,1,135,33.7,104,2.4,0,0,17,2.3,0,0.738,0,0
MORB,blue,o,10,1,-,0.6,50.5,2.03,13.64,12.34,0,10.76,6.63,0.203,0.227,2.9,0.204,5.04,15.44,0,14.07,4.7,1.66,6.38,0,7.47,0,4.66,0,4.73,0.689,41.2,371,109,0,50.6,56.6,0,0,0,116,45.8,153,0,0,0,8.23,0,0,0,0,0
